"Year","Coal","Oil","Gas","Cement"
1900,704.075420,8.078325,0,0
1901,701.285151,8.387223,0,0
1902,687.657358,8.799001,0.003664,0
1903,733.489645,9.593154,0.003664,0
1904,746.717248,10.444935,0.003665,0
1905,785.208053,10.561280,0.003664,0
1906,800.814459,11.533727,0.010992,0
1907,913.901561,13.592790,0.010992,0
1908,946.199911,15.713675,0.010992,0.110692
1909,937.479053,17.415642,0.014654,0.109690
1910,956.311181,16.411611,0.014656,0.128448
1911,976.060922,16.496776,0.014656,0.140959
1912,1047.394071,16.821808,0.010992,0.169241
1913,1128.301319,17.640808,0.054960,0.194404
1914,968.268765,12.525828,0.040304,0.138661
1915,888.847725,10.981240,0.047632,0.152540
1916,936.274103,9.496782,0.150222,0.173048
1917,930.030191,8.034728,0.106256,0.139885
1918,875.746885,7.458658,0.117250,0.113181
1919,677.369991,9.136738,0.329747,0.117463
1920,850.199226,10.126466,0.978315,0.139969
1921,883.661860,9.364977,0.989878,0.120761
1922,904.572525,12.278136,1.070447,0.182504
1923,807.183069,14.960209,1.066342,0.195645
1924,980.100879,18.628929,1.267709,0.202653
1925,978.431715,31.672540,1.419776,0.222293
1926,948.365063,27.924520,1.417804,0.234818
1927,1072.796013,24.743038,1.594230,0.247321
1928,1082.494875,28.678624,1.749667,12.274077
1929,1189.085093,31.591091,2.119888,12.948710
1930,1069.574026,38.410121,3.158050,12.249149
1931,956.003846,41.678836,3.494904,10.575680
1932,836.326497,44.665581,3.615562,9.582593
1933,857.669194,50.487629,3.716173,9.985931
1934,917.849799,59.217532,4.331002,12.134145
1935,957.184164,64.850257,4.369452,13.629228
1936,996.524402,67.591854,4.955857,14.828485
1937,1131.990371,67.133145,4.728746,16.073395
1938,1143.301285,68.824237,4.554463,15.695774
1939,1191.352739,59.067459,4.009030,14.653720
1940,1258.811900,47.610340,3.606849,10.413324
1941,1254.344973,31.547477,3.205896,12.293669
1942,1275.645914,32.145438,3.704296,9.178855
1943,1287.149575,30.946605,3.180330,10.400973
1944,1107.836612,27.175249,2.513768,4.175121
1945,457.119907,27.849708,3.584226,4.395323
1946,792.088150,42.638624,3.835842,9.158139
1947,899.527324,75.271691,3.969424,12.059538
1948,974.001253,98.350538,6.983666,16.157137
1949,1072.001200,108.572484,11.427901,19.249270
1950,1126.704795,118.359025,10.107665,22.597708
1951,1249.174904,143.133551,11.963508,25.493538
1952,1286.000361,159.042140,14.289225,27.485547
1953,1289.458704,176.136597,18.305852,31.102282
1954,1347.236785,210.612389,20.557683,32.960894
1955,1433.649950,248.936758,23.681728,37.096772
1956,1511.384208,289.450223,27.213425,39.044061
1957,1540.025732,313.246716,32.116061,40.978796
1958,1483.033880,348.821549,36.163544,42.867770
1959,1466.752061,382.759367,42.909345,48.188990
1960,1549.050795,448.441170,50.374417,52.111271
1961,1582.766895,503.512909,56.545969,56.819968
1962,1634.930218,595.259816,63.431972,60.665790
1963,1693.348057,687.910546,67.432056,63.757475
1964,1697.462835,799.950591,74.431297,71.852360
1965,1631.085526,889.333714,82.384832,73.914952
1966,1583.837609,1002.583017,93.774880,78.243146
1967,1548.631887,1079.173340,110.617684,81.663803
1968,1567.728100,1202.517521,136.334366,86.790324
1969,1613.134761,1326.638035,160.607335,91.574294
1970,1529.650259,1507.080371,197.682519,97.036452
1971,1484.936957,1598.689491,235.650080,99.868924
1972,1444.610769,1721.951688,277.949032,105.101312
1973,1456.842144,1840.649266,316.620113,108.847664
1974,1477.203445,1760.860888,357.659875,108.185980
1975,1436.492142,1702.373926,386.546806,106.055897
1976,1519.157933,1855.426678,421.723160,110.468470
1977,1496.130208,1829.035790,429.360418,113.530027
1978,1526.390395,1904.089403,451.798488,116.349745
1979,1588.245444,1930.892301,474.990045,115.547007
1980,1637.021497,1841.297264,482.163527,114.541612
1981,1596.774091,1674.570259,480.867612,109.620733
1982,1615.652791,1592.428428,456.368470,106.738821
1983,1618.234295,1535.386764,470.161715,105.473762
1984,1686.262305,1496.435448,481.960974,99.630573
1985,1737.001257,1497.846504,491.211520,94.210431
1986,1706.544454,1528.153656,475.134700,95.107063
1987,1711.944258,1533.349732,496.611219,94.442919
1988,1677.544393,1523.676182,497.574399,97.363728
1989,1665.772413,1519.549157,549.069479,99.309807
1990,1641.036349,1481.723967,579.558236,95.236581
1991,1549.906302,1504.474415,596.867297,88.312969
1992,1446.780057,1506.035025,576.253839,86.542018
1993,1383.940399,1497.458828,583.656821,81.207329
1994,1363.848775,1492.631725,583.920867,86.493253
1995,1346.171360,1508.210628,626.636689,89.915970
1996,1344.662424,1547.113737,678.886728,86.821297
1997,1295.461038,1539.021589,665.527838,88.774134
1998,1240.208363,1566.720772,682.202319,90.638810
1999,1180.092323,1548.629117,703.929790,92.023941
2000,1208.192521,1512.370518,721.740545,93.297618
2001,1204.482439,1552.181326,745.959558,91.033939
2002,1210.208941,1541.094999,752.084236,90.128773
2003,1242.522792,1544.910243,792.161391,91.356171
2004,1238.364049,1535.215470,809.360727,95.551653
2005,1201.005676,1539.980785,832.904059,96.018700
2006,1219.249648,1532.200857,833.942622,98.794539
2007,1239.180296,1467.567770,823.851731,103.243792
2008,1150.895734,1462.603452,849.872154,96.063326
2009,1015.055141,1385.450794,795.139631,78.538560
2010,1068.779180,1360.978228,857.892920,76.952116
2011,1085.411693,1309.847321,794.187124,75.694639
2012,1087.822156,1263.914598,775.033294,71.334584
2013,1058.196131,1233.756416,754.292544,67.609412
2014,1019.137348,1215.969515,671.723920,70.798265
2015,1014.877532,1247.540434,702.430404,70.178383
2016,965.582193,1255.098319,743.068787,70.151659
2017,952.892478,1259.613188,772.065949,72.298226
2018,903.289682,1255.331085,756.888011,73.607949
2019,741.261427,1254.094666,777.561833,73.556100
2020,611.928352,1133.225207,758.044879,70.408308
2021,694.340099,1184.687588,794.000229,72.415583
2022,693.057565,1216.162879,704.303678,69.512523
2023,549.153667,1185.099085,652.348926,67.652895
2024,474.609484,1182.374596,655.602440,52.779278
