"Year","Total","Energy","Industrial Processes","Agriculture","Waste","LULUCF"
1990,107.767070,8.841688,3.294000,78.466947,16.877640,0.286795
1991,104.189804,9.205632,3.844251,72.679617,17.497260,0.963044
1992,106.441647,9.276780,2.328849,76.564435,18.110813,0.160770
1993,101.007219,9.422686,2.623329,69.357503,18.761518,0.842182
1994,106.882366,9.815276,2.877876,74.411508,19.268809,0.508897
1995,106.034603,9.429222,4.909284,70.997026,19.565274,1.133797
1996,104.252028,9.663791,6.010380,67.651973,19.946687,0.979197
1997,113.055447,10.140931,4.838670,76.945766,20.777358,0.352722
1998,112.614411,10.333707,4.484224,73.733052,21.177478,2.885950
1999,117.690620,12.457555,3.852136,79.608150,20.943482,0.829297
2000,118.229276,12.891089,2.078083,80.690486,21.734600,0.835019
2001,116.456612,12.692645,1.745776,79.847129,21.750446,0.420617
2002,118.809239,12.702347,1.199998,82.764952,21.417526,0.724416
2003,118.771528,13.128425,1.249003,82.092160,21.137747,1.164193
2004,123.529756,13.579118,1.246715,87.680981,20.754774,0.268167
2005,118.687760,13.843092,1.268611,83.403593,19.257696,0.914770
2006,117.658488,14.073932,1.370886,81.611207,19.786494,0.815968
2007,124.461788,14.360745,1.342714,88.287469,19.939875,0.530985
2008,131.049451,14.530492,0.999840,94.574250,20.151017,0.793851
2009,125.800979,13.483524,1.111655,89.676370,20.514540,1.014890
2010,136.161574,13.147398,2.785550,99.295939,20.553831,0.378857
2011,142.978968,12.984423,2.826408,102.834829,20.696464,3.636845
2012,133.213532,12.338521,2.713708,96.428892,20.673159,1.059252
2013,149.828881,11.723808,2.625803,113.667601,20.664281,1.147388
2014,137.737973,11.050616,2.614654,102.647102,21.064838,0.360763
2015,143.929437,11.177262,2.657758,109.823760,20.062531,0.208127
2016,134.133946,11.177429,2.606786,101.322674,18.419512,0.607546
2017,140.358489,10.331618,2.716035,107.566400,18.085615,1.658821
2018,146.215377,9.909258,2.744258,114.488696,18.013714,1.059450
2019,142.427103,9.201466,2.466743,109.418807,19.857686,1.482401
2020,137.848349,8.030836,1.801673,100.894275,26.145059,0.976505
2021,141.144999,7.803535,2.045418,107.583041,22.048879,1.664126
2022,149.765163,10.699589,1.859130,111.063439,22.548915,3.594091
